Date,Open,High,Low,Close,Volume
2024-04-15,255.58773578842178,256.21750078071506,253.86066491900328,254.03244018554688,3686700
2024-04-16,253.9370292894317,254.75761367075455,253.00191835126915,253.2690887451172,2912900
2024-04-17,254.29008417854416,257.74422625387444,253.35497319839678,257.58203125,3383100
2024-04-18,258.5648498535156,258.8606446315179,256.53243281025465,258.5648498535156,3402700
2024-04-19,259.54769729433207,259.7480678566653,258.08779638711246,259.5285949707031,3017100
2024-04-22,261.2079267580304,263.8319333282024,259.8434503301948,262.9540710449219,3129300
2024-04-23,264.13727032201786,264.6906843310069,261.6754588435674,264.19451904296875,3275700
2024-04-24,262.91597118123343,264.33769658361683,260.3873884080898,264.0705261230469,4071600
2024-04-25,264.32810032505836,266.9998335943341,262.1334882818955,262.9731750488281,4179800
2024-04-26,258.80335660153423,263.4597504174669,257.9827431566769,260.578125,3636500
2024-04-29,261.28426026887604,261.856776642544,260.1106322782188,261.01708984375,3148900
2024-04-30,252.21949137296116,264.1849691381866,250.59739573932788,260.53045654296875,6894400
2024-05-01,258.94653064369317,263.76514953695664,257.6774492636535,261.8567810058594,4843200
2024-05-02,261.9331175136736,263.65063744856195,260.215568459394,260.75946044921875,3084000
2024-05-03,261.58007987368967,262.03806966957717,256.57061264542676,257.9350891113281,2642100
2024-05-06,258.6411347760861,259.42357271149115,256.7136934146274,256.9617614746094,2481300
2024-05-07,257.6678832104708,258.2690238541897,254.75760422601041,255.24424743652344,3160000
2024-05-08,255.24427077886946,256.6087471816691,253.87024321596655,256.18890380859375,3259800
2024-05-09,256.16028969219684,256.1793920131673,254.78626207434294,255.67367553710938,3140000
2024-05-10,255.8835699947043,262.76322939276696,255.56867292612793,262.400634765625,4983500
2024-05-13,262.7632370455269,264.06091351794595,258.71750554988,258.8892517089844,3840700
2024-05-14,259.652591701677,260.2728055883477,256.39882018739485,258.2594909667969,3143200
2024-05-15,258.6888303327877,261.79947973232714,257.84917280792695,261.3223876953125,2982500
2024-05-16,261.93309648950816,262.9349781845447,260.41594720760673,260.9789123535156,2339900
2024-05-17,261.5036875545857,261.5036875545857,258.507564674934,259.9006652832031,2454500
2024-05-20,259.28999332375844,259.6621391220353,255.03434013994175,255.59730529785156,2651100
2024-05-21,256.20797903949045,256.7518418394518,253.2786268977916,253.6889190673828,2362600
2024-05-22,253.68894536082573,254.59543198702605,252.42941524422864,253.59352111816406,1906100
2024-05-23,252.98287005070335,253.4504110061067,245.79786394961414,246.11273193359375,5636200
2024-05-24,246.8856103089108,248.52680829581922,245.7215044214596,246.2844696044922,3382900
2024-05-28,245.59747275092127,246.95239793929818,241.07462007127603,241.92384338378906,4324700
2024-05-29,241.7520850687325,242.17192840386448,237.74451474558032,237.94488525390625,4029300
2024-05-30,239.1280792577358,241.37041772950084,238.64145060542882,240.5211944580078,3597800
2024-05-31,242.54407042421423,247.37223987387938,241.8952176338317,247.02874755859375,6125400
2024-06-03,247.71058377159957,249.65056838573847,245.4729132781126,249.45848083496094,4342800
2024-06-04,249.06472012478187,252.66614186325927,248.97828952007183,252.31080627441406,4592700
2024-06-05,251.13916208063713,251.3696437111093,248.41168865574255,249.68898010253906,4136800
2024-06-06,250.57256535309253,251.4177038219691,248.67100379812024,250.3900909423828,3354300
2024-06-07,249.76580979727274,251.04310115685385,245.22320591724343,246.05873107910156,2290100
2024-06-10,245.85707803174424,245.85707803174424,243.11999141852945,243.75384521484375,2866200
2024-06-11,242.98552979863192,244.59897443287716,242.11159588656494,244.20521545410156,2729400
2024-06-12,244.78145356080492,246.15478877366314,243.3696949738365,244.3972930908203,3169600
2024-06-13,243.54255106413268,244.64699590607043,241.22803373923801,243.648193359375,3153000
2024-06-14,242.8414695734536,243.5713524432721,240.68061651159567,243.53294372558594,2806600
2024-06-17,242.30366293364582,244.4357058230119,241.9003054483905,243.46571350097656,2532900
2024-06-18,243.88828679547368,244.2724472552276,239.4705514149772,240.85348510742188,2956300
2024-06-20,240.35410998354595,245.55936356475846,239.6242124022252,243.74424743652344,4046500
2024-06-21,248.0467415449276,251.1007404031137,245.4825308090288,249.11277770996094,8425800
2024-06-24,248.73820962919936,251.0143036148332,247.5857428805116,250.06353759765625,3901200
2024-06-25,249.8234309466807,249.8234309466807,245.46330143478303,247.18238830566406,3903800
2024-06-26,246.4813073464703,247.94110243770174,244.58935921516078,247.6145477294922,2796100
2024-06-27,247.77780847227123,248.5749102317185,246.78861916892512,247.9410858154297,2651000
2024-06-28,247.33604682252576,249.20876852184776,242.84146491979678,244.74301147460938,8958700
2024-07-01,244.7334214044948,245.22320949717866,239.82588334475136,240.08518981933594,3817600
2024-07-02,239.78748251731318,241.08400035791314,237.6074321852982,237.9723663330078,3944900
2024-07-03,238.65423403930663,241.0359703804599,238.34690565762295,240.0948028564453,2026100
2024-07-05,241.0551862077901,241.45854372500938,238.95195335397057,241.14161682128906,2814300
2024-07-08,241.7850549439033,242.57257289856886,237.27127576864973,238.0299835205078,3163900
2024-07-09,237.43455265265803,237.59781536306062,233.88115243664927,236.08042907714844,4927300
2024-07-10,237.21365532754314,240.6326028329324,236.15723237735062,240.5653839111328,4092700
2024-07-11,241.26646110517166,245.5209338796885,239.969943337944,244.70462036132812,5546400
2024-07-12,244.17639429517195,246.7406194731616,241.8330668685682,243.8402557373047,4543000
2024-07-15,243.59057916046223,245.59776816698766,241.23765305653623,241.56417846679688,3393600
2024-07-16,241.05515476874098,247.1151445618772,240.19081943803198,247.07672119140625,4173000
2024-07-17,248.7093823606245,251.66733716023995,247.64334629496767,250.65895080566406,3711500
2024-07-18,247.80663900291714,251.93625775953532,247.39368298894465,249.2375946044922,3421800
2024-07-19,250.07314391982774,250.12115115452215,244.92549637402655,247.0863494873047,3470600
2024-07-22,248.0659305653126,249.49691547380257,246.24121598430543,249.25682067871094,2759500
2024-07-23,249.39123834801998,249.8330338373293,243.4657010430361,243.98431396484375,2653100
2024-07-24,236.56059197616656,244.25322345521997,236.3685044287044,243.3312530517578,5983300
2024-07-25,244.11877922648827,245.94349375535515,241.15121116096586,241.4969482421875,3323100
2024-07-26,242.87988408974422,243.9843289180398,240.81507475413972,242.0155487060547,4002900
2024-07-29,243.50415302124063,253.47287931327358,240.31568699174832,251.06234741210938,9381000
2024-07-30,250.65895793536058,256.7765684262707,249.99629397775234,255.8834228515625,4936600
2024-07-31,254.90385463688813,257.0647077900704,252.77181168674377,254.88462829589844,4652100
2024-08-01,256.24837345617453,258.1210952254402,252.00348469063638,258.1018981933594,4936000
2024-08-02,258.72615280589156,265.84256625507595,258.14991941933,265.7273254394531,9585900
2024-08-05,263.1823597092817,266.8605996462013,257.0743319321824,257.8138427734375,6794900
2024-08-06,259.1678978022967,262.37558988605394,257.45842412423343,259.3599853515625,3369300
