Date,Open,High,Low,Close,Volume
2024-04-15,46.19614312619603,46.733647742834435,45.23840674628617,45.59022903442383,12122000
2024-04-16,45.541371322883506,45.707511316793436,44.60318084633495,45.49250793457031,11692900
2024-04-17,46.63592087240336,47.09524110031682,46.0788701602256,46.79228591918945,13841600
2024-04-18,46.909560022290265,48.09207095312332,46.723877689295314,46.76296615600586,12255100
2024-04-19,46.71409716308536,47.642516172568335,46.420913193784536,46.489322662353516,9271700
2024-04-22,46.71409779793632,48.062748548692184,46.71409779793632,47.9063835144043,10442100
2024-04-23,47.32001035434431,48.49274993870752,47.10501076897045,48.111610412597656,10669300
2024-04-24,48.082299666535,48.15070914317955,46.655468113610304,46.850921630859375,10329500
2024-04-25,46.21569101268239,48.80548743969142,45.805230417948806,48.74685287475586,12946800
2024-04-26,48.62957321958529,49.098672077684476,48.062751335440204,48.78593826293945,9983000
2024-04-29,48.697983813122256,49.58731064857906,48.6197994316139,49.303897857666016,9601300
2024-04-30,48.707754944920495,49.57753568407392,48.63934547519179,48.93252944946289,11063500
2024-05-01,48.903209271687906,49.35275825412549,48.16047260432154,48.883663177490234,10368700
2024-05-02,49.440716993772455,50.02708494526966,49.09866964340517,49.87071990966797,8196100
2024-05-03,50.19322013812567,50.476632903319214,49.66548679494517,50.378902435302734,9165900
2024-05-06,50.77958926279026,51.79596378653782,50.50595140179525,51.72755432128906,8541200
2024-05-07,50.9555104183792,51.33665000785027,50.82846264587651,51.0141487121582,6583900
2024-05-08,50.97505045764016,51.551647229805894,50.77959322964496,51.092323303222656,5125500
2024-05-09,50.94573313523866,51.69824103916106,50.83823147353024,51.5516471862793,4601700
2024-05-10,51.747103258129435,51.942560481593276,50.975049275867306,51.405052185058594,6118900
2024-05-13,51.8554612466752,52.73669227110785,51.69879836845802,51.88483810424805,7137400
2024-05-14,52.31565896781816,52.393988537684386,51.83587681251384,51.95337677001953,5549600
2024-05-15,52.20795805380409,52.41357739844467,51.89463227097903,52.149208068847656,5655300
2024-05-16,52.21774982102503,52.36461917574627,51.37568540746042,51.41484832763672,4801100
2024-05-17,51.43442708117374,52.10024522175066,51.336514186733744,51.60088348388672,4535300
2024-05-20,51.47359571446693,52.12962408490849,51.454012387797576,51.88483810424805,4470500
2024-05-21,51.610670814573815,51.77712720933756,50.93506291087199,51.140682220458984,6094900
2024-05-22,51.12109988404903,51.30713960739066,50.07341625573657,50.504241943359375,6309900
2024-05-23,50.572783312820675,50.64132308617451,49.466349673464165,50.13216781616211,6112500
2024-05-24,50.37695405929808,50.797986232244675,50.04404498615746,50.758819580078125,5197700
2024-05-28,50.6315259028023,50.680482346646286,49.15302038194543,49.23134994506836,6060800
2024-05-29,47.90950890236733,48.957192523560536,47.27306390550609,48.85927963256836,10796100
2024-05-30,48.957200634955626,49.10407373091569,48.35992218958709,49.06490707397461,4909200
2024-05-31,49.348856782072595,50.0146749696902,49.17261057151865,49.95592498779297,7780900
2024-06-03,50.37695149259461,50.562987478200895,49.40759744411743,49.730716705322266,5403300
2024-06-04,49.54467851053551,50.31820306711922,48.27179222187194,48.82011413574219,7232200
2024-06-05,48.95719597380545,50.62174138394236,48.7613664428827,49.760093688964844,10234100
2024-06-06,49.93633895873213,50.58257378408669,49.25093748089849,49.37822723388672,5228700
2024-06-07,48.957193786399486,49.65238504173337,48.94740399110269,49.38801574707031,4743500
2024-06-10,49.25093257720098,49.80904424647768,48.966979977705904,49.44676208496094,3734400
2024-06-11,49.08448589687032,49.143232141751504,48.02700866735725,48.26200485229492,7120800
2024-06-12,48.90824154456005,50.122377963171985,48.76136845651835,49.564266204833984,6810000
2024-06-13,49.35864195290109,49.4467650499203,48.320748114134474,49.1236457824707,5250400
2024-06-14,48.48721000036859,48.594916435041064,46.431005415596076,47.703895568847656,12323500
2024-06-17,47.59618390353646,48.7417804334008,47.48847748070052,48.673240661621094,5288500
2024-06-18,48.545955657958984,48.878860993447866,48.15429660952647,48.545955657958984,5026600
2024-06-20,48.330539059704584,48.712404547986445,48.25220576203794,48.57532501220703,5303100
2024-06-21,48.52637820814817,48.5655411296237,47.703897094954534,48.35013198852539,9374800
2024-06-24,48.38929623799324,49.319483814833006,48.31096665775454,48.36971664428711,6695400
2024-06-25,48.51658334211364,48.81032578836039,47.664729127456724,47.79201889038086,7726200
2024-06-26,46.90099273735332,47.459104442898905,46.16663483688414,47.17515182495117,10964200
2024-06-27,47.14577968761212,47.62555810091628,46.87161685915795,47.58639144897461,6504900
