Date,Open,High,Low,Close,Volume
2024-04-15,362.4489569527624,363.89691631826497,351.89528933505164,353.64453125,2171000
2024-04-16,352.7795577289884,353.20714814102246,347.104301854463,349.7281494140625,2513900
2024-04-17,352.4200619564701,352.67273715088083,342.9256728996345,348.21221923828125,2313800
2024-04-18,350.9622979484744,353.22658748448686,346.122797966226,347.8331298828125,2380700
2024-04-19,349.452269786824,352.046660629986,343.4539743416633,345.91180419921875,2929600
2024-04-22,347.31623771930435,353.070698959325,344.52676865313794,348.7889709472656,2085400
2024-04-23,351.1200526658207,356.50388275802965,350.1837408595269,354.2898864746094,1810700
2024-04-24,354.97263868186167,359.0885472360879,350.04718665559045,354.55322265625,3032700
2024-04-25,322.28914125097265,333.50547431295837,322.1721060161738,329.66265869140625,6459600
2024-04-26,330.0918540546306,336.9777058065695,329.98455189779895,334.9100036621094,3324600
2024-04-29,335.4952427789282,342.2933187630648,335.4952427789282,341.1716613769531,2171400
2024-04-30,338.46020545532497,339.1917055479075,324.9030763590915,326.31732177734375,4201700
2024-05-01,325.156673919089,330.1503764759411,322.5817792955036,322.9036560058594,3520600
2024-05-02,325.2932400126239,327.8681349123591,321.12857640375495,327.1658935546875,2492000
2024-05-03,329.7505163834102,333.18367976444733,326.71724332969444,328.4435729980469,1977100
2024-05-06,332.4619196764285,334.10047278474934,331.3207961693113,333.6615905761719,1653900
2024-05-07,335.9730952439992,339.9427092990339,334.92948136941624,336.4900207519531,1965600
2024-05-08,331.61337975666726,337.7287098974346,330.38445005988694,336.00238037109375,2260300
2024-05-09,337.3874037689748,344.17571712504383,336.9094700765696,343.10284423828125,3208900
2024-05-10,346.24338591570665,348.69148247889393,344.79988164782304,346.03857421875,2210600
2024-05-13,346.0482958435096,349.7057962777272,345.62890960394157,347.8819274902344,2051200
2024-05-14,348.8963255954028,351.71502413293234,348.2233430514103,349.344970703125,1563400
2024-05-15,352.5537466442965,354.34835643361356,349.2863739741241,351.1590270996094,1913900
2024-05-16,347.9502295997013,349.9203925740419,340.9863340530466,342.0689697265625,2821700
2024-05-17,344.26346701689164,347.6186166413057,342.88824320879024,347.4820556640625,2104300
2024-05-20,347.60887208373526,355.44079931804345,346.01907363112923,353.80224609375,2247900
2024-05-21,353.324328992197,354.28013678828955,348.6817319318042,350.2130126953125,1841100
2024-05-22,349.6570994651493,350.33984489862416,343.86361543592193,347.1602478027344,2104200
2024-05-23,351.51015468592414,352.42697047166126,340.1865480934079,342.0494384765625,2749200
2024-05-24,343.94159046188213,345.18025318615315,338.1285818658304,340.2938232421875,2635200
2024-05-28,339.41602601362143,340.61569682089896,335.9048197915523,337.92376708984375,2264900
2024-05-29,336.49001984621975,336.7923708162009,329.38959395136163,329.76995849609375,3040000
2024-05-30,330.12110756951756,336.0511217332701,330.12110756951756,330.8818664550781,2745800
2024-05-31,330.96967198467064,332.48145679444326,326.795245723794,330.1698913574219,8319400
2024-06-03,332.4618925974024,332.97881811083397,317.71485629402974,323.18646240234375,3878600
2024-06-04,320.6018242828515,322.1818595826626,316.49567912207164,319.4899597167969,3706600
2024-06-05,321.35286721056093,323.0986926086142,318.6414414828072,321.3236083984375,2616300
2024-06-06,322.07458596367024,322.86460361054594,319.021787759535,320.19219970703125,2452100
2024-06-07,318.1537678762616,324.66898786293893,315.73493032215987,320.826171875,2499100
2024-06-10,320.60182018744297,323.7228988429923,320.3384908957757,321.4796142578125,2640500
2024-06-11,319.6753011186122,320.53359931704125,315.7447085054359,319.23638916015625,3247000
2024-06-12,324.93232549040914,326.90251806387516,317.9586974352071,320.6213684082031,4817300
2024-06-13,319.421647638843,319.80204190329243,313.5208932296065,318.30975341796875,3183900
2024-06-14,313.46242221391554,314.7205808953426,308.05906673170927,313.5404357910156,4195300
2024-06-17,313.5404567676849,315.85199236590074,311.0143466120709,314.447509765625,3198900
2024-06-18,315.0814609665257,317.56857913751725,313.0820392882123,317.11993408203125,3275300
2024-06-20,317.0418908175851,322.93291322581365,316.5737200433844,321.0115051269531,4463300
2024-06-21,322.37694510604666,322.3964410585684,318.13423889474024,319.7532958984375,8265100
2024-06-24,321.2357882179207,325.4395024754756,318.02696282370863,321.8600158691406,2447300
2024-06-25,319.91909600795964,321.3430743396626,316.36886838955263,319.3241271972656,2990400
2024-06-26,318.20257502389484,319.6265536921515,315.7934999319718,318.6707458496094,2198600
2024-06-27,317.9879403238738,321.10901904219736,316.66150121571445,319.3826599121094,1995100
2024-06-28,320.40679851305316,325.94668531931234,320.2214827779129,324.8835754394531,8891500
2024-07-01,326.84396682886205,327.01954946504355,317.34422887943106,320.96270751953125,2950200
2024-07-02,319.90936346605787,321.94780675295107,317.5490434805523,319.67529296875,2119800
2024-07-03,320.162946412307,323.2352406213984,320.162946412307,322.4549560546875,1352200
2024-07-05,323.39130720537116,325.2151759270785,318.5731577592967,320.250732421875,2280900
2024-07-08,322.2111283034134,325.03961898023715,319.07058332411225,320.9432067871094,1913400
2024-07-09,320.4360495062041,321.97706321023344,317.7928745125739,318.0172119140625,1896100
2024-07-10,318.05623465381126,320.3775329589844,313.7062559287571,320.3775329589844,2904400
2024-07-11,321.86002668272005,326.1807465640267,321.1772813868615,322.962158203125,3016400
2024-07-12,326.68796634698936,329.88705902284454,325.20544038378733,327.3121643066406,2451300
2024-07-15,330.7356004808932,339.3185234963637,329.50667072877,337.2410583496094,3394300
2024-07-16,338.2748947502602,353.3438087875843,336.74364382159797,351.68572998046875,4637000
2024-07-17,350.1154268400293,353.7436682273399,347.4137640755476,348.9742736816406,3061000
2024-07-18,347.7063937767901,360.1223999837889,346.97489364962996,347.24798583984375,3876300
2024-07-19,346.58475129012857,347.6966159578711,338.138359946802,339.05517578125,3462700
2024-07-22,340.7983350124274,341.5132388304774,334.3153369844737,340.6710205078125,2659600
2024-07-23,338.57529104726956,341.4446489029526,334.31530627373644,337.0475769042969,2027800
2024-07-24,335.85281975043466,337.68411618044564,328.508028794114,329.0858154296875,2835800
2024-07-25,328.5668217865527,340.99421187708714,327.0391074862253,337.1748962402344,3291300
2024-07-26,341.4251016362073,345.6361035509738,339.7015143029656,343.2270202636719,1894900
2024-07-29,342.933216971891,344.1083956090777,336.02912466501334,337.400146484375,2190300
2024-07-30,336.54817071069806,338.56553788355905,331.61246205072996,334.6483154296875,1970800
2024-07-31,338.20316782561616,343.72643542611274,333.7962929788872,339.03558349609375,2568100
2024-08-01,339.13349752024,342.5904448909134,321.2905493348241,324.65936279296875,3747900
2024-08-02,316.07086606029065,316.7074086901767,311.08620440030364,314.2297668457031,4246700
2024-08-05,302.60538689219874,313.9457309598586,300.6957292923502,310.24395751953125,4681300
2024-08-06,307.55092840748466,325.29597194626473,304.0744052933283,319.6845397949219,5071700
2024-08-07,326.608175398004,328.2435987893897,317.73567027049023,319.0577087402344,3011700
2024-08-08,323.1708131905004,329.4677403475949,320.83025871331023,329.2033386230469,2268300
2024-08-09,329.0466477037747,331.49491145157066,325.5995031058496,331.2598876953125,1668100
2024-08-12,331.2599119868372,332.8170042582942,326.69634443997205,329.0760498046875,2127600
2024-08-13,330.20225650932446,332.4938280372295,326.8236701058641,331.7887268066406,1503800
2024-08-14,332.5721428016153,334.7168241667188,327.67561546321116,330.6037292480469,1610900
2024-08-15,337.3707599515872,340.44579370544056,333.7375447509672,338.4871826171875,3232600
2024-08-16,338.10527797800705,338.6830647291396,333.7082051429255,336.3719177246094,2483800
2024-08-19,336.5677116168744,338.93764410876383,336.1955707400789,337.51763916015625,2252600
2024-08-20,337.86041856642225,339.0062192227199,334.74623405489297,336.1955871582031,1479500
2024-08-21,337.4491348253832,338.44804573645877,334.77564947171,335.8724670410156,1433200
2024-08-22,335.9018248685291,337.99755322321,334.69726820696656,335.2750549316406,2021400
2024-08-23,337.8310460438691,342.3064797027548,335.97037142504735,341.1998596191406,2183900
2024-08-26,342.57087585157734,347.07568740871415,341.71888479539945,343.8929443359375,1718100
2024-08-27,343.09970525146684,344.4413490725436,339.9169622155275,343.853759765625,1210800
2024-08-28,343.3347263646708,347.09525605942105,338.6830250404253,340.99420166015625,1514500
